YEAR,ORI,AGENCY NAME,POPULATION,NUMBER OF MONTHS REPROTED,TOTAL COMMERCIAL SEX ACTS,TOTAL COMMERCIAL SEX ACTS CLEARED,TOTAL COMMERCIAL SEX ACTS JUVENILE CLEARED,TOTAL INVOLUNTARY SERVITUDE,TOTAL INVOLUNTARY SERVITUDE CLEARED,TOTAL INVOLUNTARY SERVITUDE JUVENILE CLEARED
2017,IL04921,WAUKEGAN,"88,855",12,0,0,0,0,0,0
2017,IL04922,WINTHROP HARBOR,"6,722",12,0,0,0,0,0,0
2017,IL04923,ZION,"24,239",12,0,0,0,0,0,0
2017,IL04924,ISLAND LAKE,"8,018",12,0,0,0,0,0,0
2017,IL04925,PARK CITY,"7,410",12,0,0,0,0,0,0
2017,IL04926,VERNON HILLS,"26,132",12,0,0,0,0,0,0
2017,IL04927,BANNOCKBURN,"1,573",12,0,0,0,0,0,0
2017,IL04928,HAINESVILLE,"3,680",12,0,0,0,0,0,0
2017,IL04929,LINCOLNSHIRE,"7,295",12,0,0,0,0,0,0
2017,IL04930,LINDENHURST,"14,484",12,0,0,0,0,0,0
2017,IL04932,COLLEGE OF LAKE COUNTY,0,12,0,0,0,0,0,0
2017,IL04933,TOWER LAKES,"1,261",12,0,0,0,0,0,0
2017,IL04936,KILDEER,"3,969",12,0,0,0,0,0,0
2017,IL04938,HAWTHORN WOODS,"7,905",12,0,0,0,0,0,0
2017,IL04941,LAKE CO FOREST PRESERVE,0,12,0,0,0,0,0,0
2017,IL05000,LA SALLE,"35,349",12,0,0,0,0,0,0
2017,IL05001,LA SALLE,"9,256",12,0,0,0,0,0,0
2017,IL05003,MARSEILLES,"4,965",12,0,0,0,0,0,0
2017,IL05004,MENDOTA,"7,227",12,0,0,0,0,0,0
2017,IL05006,OGLESBY,"3,648",12,0,0,0,0,0,0
2017,IL05007,OTTAWA,"18,350",12,0,0,0,0,0,0
2017,IL05008,PERU,"9,948",12,0,0,0,0,0,0
2017,IL05009,SENECA,"2,292",12,0,0,0,0,0,0
2017,IL05010,STREATOR,"13,189",12,0,0,0,0,0,0
2017,IL05011,EARLVILLE,"1,633",12,0,0,0,0,0,0
2017,IL05013,GRAND RIDGE,533,12,0,0,0,0,0,0
2017,IL05016,TONICA,738,12,0,0,0,0,0,0
2017,IL05022,TRI-CNTY DRUG ENF NARC T,0,12,0,0,0,0,0,0
2017,IL05102,LAWRENCEVILLE,"4,392",6,0,0,0,0,0,0
2017,IL05103,SUMNER,"3,138",12,0,0,0,0,0,0
2017,IL05200,LEE,"14,929",12,0,0,0,0,0,0
2017,IL05201,ASHTON,917,12,0,0,0,0,0,0
2017,IL05202,AMBOY,"2,356",12,0,0,0,0,0,0
2017,IL05203,DIXON,"15,181",12,0,0,0,0,0,0
2017,IL05204,FRANKLIN GROVE,967,12,0,0,0,0,0,0
2017,IL05300,LIVINGSTON,"18,218",12,0,0,0,0,0,0
2017,IL05301,DWIGHT,"4,087",7,0,0,0,0,0,0
2017,IL05302,PONTIAC,"11,524",12,0,0,0,0,0,0
2017,IL05303,FAIRBURY,"3,658",12,0,0,0,0,0,0
2017,IL05400,LOGAN,"12,284",12,0,0,0,0,0,0
2017,IL05402,LINCOLN,"14,082",12,0,0,0,0,0,0
2017,IL05403,MOUNT PULASKI,"1,519",12,0,0,0,0,0,0
2017,IL05500,MCDONOUGH,"10,800",12,0,0,0,0,0,0
2017,IL05501,BLANDINSVILLE,623,12,0,0,0,0,0,0
2017,IL05503,COLCHESTER,"1,343",7,0,0,0,0,0,0
2017,IL05504,MACOMB,"18,859",12,0,0,0,0,0,0
2017,IL05505,WESTERN ILLINOIS UNIVERS,0,12,0,0,0,0,0,0
2017,IL05600,MCHENRY,"66,417",12,0,0,0,0,0,0
2017,IL05601,ALGONQUIN,"30,497",12,0,0,0,0,0,0
2017,IL05602,CARY,"17,919",12,0,0,0,0,0,0
2017,IL05603,CRYSTAL LAKE,"40,426",12,0,0,0,0,0,0
2017,IL05604,FOX RIVER GROVE,"4,683",12,0,0,0,0,0,0
2017,IL05605,HARVARD,"9,179",12,0,0,0,0,0,0
2017,IL05607,HUNTLEY,"25,927",12,0,0,0,0,0,0
2017,IL05609,LAKE IN THE HILLS,"28,868",12,0,0,0,0,0,0
2017,IL05610,MARENGO,"7,472",12,0,0,0,0,0,0
2017,IL05611,MCCULLOM LAKE,"1,020",12,0,0,0,0,0,0
2017,IL05612,MCHENRY,"26,534",12,0,0,0,0,0,0
2017,IL05613,RICHMOND,"1,899",12,0,0,0,0,0,0
2017,IL05614,JOHNSBURG,"6,285",12,0,0,0,0,0,0
2017,IL05615,WOODSTOCK,"25,262",12,0,0,0,0,0,0
2017,IL05616,LAKEMOOR,"6,002",12,0,0,0,0,0,0
2017,IL05617,LAKEWOOD,"3,800",12,0,0,0,0,0,0
2017,IL05618,OAKWOOD HILLS,"2,067",1,0,0,0,0,0,0
2017,IL05619,SPRING GROVE,"5,712",12,0,0,0,0,0,0
2017,IL05627,CRYSTAL LAKE PARK DISTRI,0,12,0,0,0,0,0,0
2017,IL05628,MCHENRY CNTY CONSRVTN DI,0,12,0,0,0,0,0,0
2017,IL05629,MCHENRY COUNTY COLLEGE,0,12,0,0,0,0,0,0
2017,IL05700,MCLEAN,"22,091",12,0,0,0,0,0,0
2017,IL05701,BLOOMINGTON,"79,233",12,0,0,0,0,0,0
2017,IL05702,NORMAL,"55,096",12,1,0,0,0,0,0
2017,IL05703,CHENOA,"3,227",12,0,0,0,0,0,0
2017,IL05705,LE ROY,"3,611",12,0,0,0,0,0,0
2017,IL05706,LEXINGTON,"2,069",7,0,0,0,0,0,0
2017,IL05707,DANVERS,"1,145",12,0,0,0,0,0,0
2017,IL05708,COLFAX,"1,053",12,0,0,0,0,0,0
2017,IL05711,HUDSON,"1,863",12,0,0,0,0,0,0
2017,IL05712,MCLEAN,821,12,0,0,0,0,0,0
2017,IL05714,STANFORD,586,12,0,0,0,0,0,0
2017,IL05715,ILLINOIS STATE UNIVERSIT,0,12,0,0,0,0,0,0
2017,IL05800,MACON,"24,069",12,0,0,0,0,0,0
2017,IL05802,DECATUR,"73,499",12,0,0,0,0,0,0
2017,IL05803,MAROA,"1,745",12,0,0,0,0,0,0
2017,IL05804,MOUNT ZION,"5,899",12,0,0,0,0,0,0
2017,IL05807,DECATUR PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL05809,WARRENSBURG,"1,168",12,0,0,0,0,0,0
2017,IL05814,MILLIKIN UNIVERSITY,0,12,0,0,0,0,0,0
2017,IL05860,NORFLK STHRN RW:MACON C,0,12,0,0,0,0,0,0
2017,IL05900,MACOUPIN,"18,613",12,0,0,0,0,0,0
2017,IL05902,BRIGHTON,"2,207",12,0,0,0,0,0,0
2017,IL05903,BUNKER HILL,"1,716",12,0,0,0,0,0,0
2017,IL05904,CARLINVILLE,"5,716",12,0,0,0,0,0,0
2017,IL05906,GIRARD,"2,027",12,0,0,0,0,0,0
2017,IL05907,MOUNT OLIVE,"2,014",12,0,0,0,0,0,0
2017,IL05909,STAUNTON,"5,019",11,0,0,0,0,0,0
2017,IL05910,VIRDEN,"3,406",12,0,0,0,0,0,0
2017,IL06000,MADISON,"56,643",12,2,0,0,0,0,0
2017,IL06001,ALTON,"27,003",12,0,0,0,0,0,0
2017,IL06002,BETHALTO,"9,347",12,0,0,0,0,0,0
2017,IL06003,COLLINSVILLE,"24,722",12,0,0,0,0,0,0
2017,IL06004,EAST ALTON,"6,195",12,0,0,0,0,0,0
2017,IL06005,EDWARDSVILLE,"24,876",12,0,0,0,0,0,0
2017,IL06007,GRANITE CITY,"29,021",12,0,0,0,0,0,0
2017,IL06008,HARTFORD,"1,378",12,0,0,0,0,0,0
2017,IL06009,HIGHLAND,"9,880",12,0,0,0,0,0,0
2017,IL06012,MARYVILLE,"7,902",12,0,0,0,0,0,0
2017,IL06013,ROXANA,"1,484",12,0,0,0,0,0,0
2017,IL06014,TROY,"10,019",12,0,0,0,0,0,0
2017,IL06016,WOOD RIVER,"10,284",12,0,0,0,0,0,0
2017,IL06017,SOUTHERN IL U:EDWARDSVIL,0,12,0,0,0,0,0,0
2017,IL06019,SOUTH ROXANA,"2,000",12,0,0,0,0,0,0
2017,IL06021,PONTOON BEACH,"5,631",12,0,0,0,0,0,0
2017,IL06023,GLEN CARBON,"12,949",12,0,0,0,0,0,0
2017,IL06024,MARINE,934,12,0,0,0,0,0,0
2017,IL06038,GRANTFORK,328,12,0,0,0,0,0,0
2017,IL06039,NORFLK STHRN RW:MADISON,0,12,0,0,0,0,0,0
2017,IL06094,TERMINAL RAILROAD ASSCTN,0,12,0,0,0,0,0,0
2017,IL06100,MARION,"17,424",12,0,0,0,0,0,0
2017,IL06102,CENTRALIA,"12,669",12,0,0,0,0,0,0
2017,IL06104,SALEM,"7,298",12,0,0,0,0,0,0
2017,IL06105,SANDOVAL,"1,231",12,0,0,0,0,0,0
2017,IL06109,PATOKA,564,11,0,0,0,0,0,0
2017,IL06200,MARSHALL,"5,354",12,0,0,0,0,0,0
2017,IL06201,HENRY,"2,306",12,0,0,0,0,0,0
2017,IL06202,LACON,"1,807",12,0,0,0,0,0,0
2017,IL06203,TOLUCA,"1,316",12,0,0,0,0,0,0
2017,IL06204,WENONA,984,12,0,0,0,0,0,0
2017,IL06300,MASON,"6,592",12,0,0,0,0,0,0
2017,IL06301,HAVANA,"3,079",12,0,0,0,0,0,0
2017,IL06400,MASSAC,"7,468",12,0,0,0,0,0,0
2017,IL06401,BROOKPORT,931,12,0,0,0,0,0,0
2017,IL06403,METROPOLIS,"6,349",12,0,0,0,0,0,0
2017,IL06500,MENARD,"8,350",12,0,0,0,0,0,0
2017,IL06502,ATHENS,"1,954",12,0,0,0,0,0,0
2017,IL06600,MERCER,"11,893",1,0,0,0,0,0,0
2017,IL06601,ALEDO,"3,575",12,0,0,0,0,0,0
2017,IL06700,MONROE,"12,146",10,0,0,0,0,0,0
2017,IL06701,COLUMBIA,"10,224",12,0,0,0,0,0,0
2017,IL06703,VALMEYER,"1,261",12,0,0,0,0,0,0
2017,IL06800,MONTGOMERY,"10,764",12,0,0,0,0,0,0
2017,IL06801,HILLSBORO,"6,060",12,0,0,0,0,0,0
2017,IL06802,LITCHFIELD,"6,882",12,0,0,0,0,0,0
2017,IL06803,NOKOMIS,"2,180",12,0,0,0,0,0,0
2017,IL06805,WITT,868,12,0,0,0,0,0,0
2017,IL06816,FARMERSVILLE,702,12,0,0,0,0,0,0
2017,IL06900,MORGAN,"9,495",12,0,0,0,0,0,0
2017,IL06901,JACKSONVILLE,"19,088",12,0,0,0,0,0,0
2017,IL06903,WAVERLY,"1,266",12,0,0,0,0,0,0
2017,IL07001,BETHANY,"1,315",1,0,0,0,0,0,0
2017,IL07002,LOVINGTON,"1,104",12,0,0,0,0,0,0
2017,IL07003,SULLIVAN,"4,460",12,0,0,0,0,0,0
2017,IL07100,OGLE,"28,535",12,0,0,0,0,0,0
2017,IL07102,MOUNT MORRIS,"2,883",12,0,0,0,0,0,0
2017,IL07103,OREGON,"3,578",12,0,0,0,0,0,0
2017,IL07104,POLO,"2,255",12,0,0,0,0,0,0
2017,IL07106,BYRON,"3,644",12,0,0,0,0,0,0
2017,IL07200,PEORIA,"48,910",12,0,0,0,0,0,0
2017,IL07201,BARTONVILLE,"6,414",12,0,0,0,0,0,0
2017,IL07203,CHILLICOTHE,"6,146",12,0,0,0,0,0,0
2017,IL07204,ELMWOOD,"2,102",12,0,0,0,0,0,0
2017,IL07207,PEORIA,"116,066",12,0,0,0,0,0,0
2017,IL07209,PEORIA HEIGHTS,"6,006",12,0,0,0,0,0,0
2017,IL07212,GLASFORD,"1,009",12,0,0,0,0,0,0
2017,IL07300,PERRY,"9,486",12,0,0,0,0,0,0
2017,IL07301,DU QUOIN,"5,860",12,0,0,0,0,0,0
2017,IL07302,PINCKNEYVILLE,"5,509",12,0,0,0,0,0,0
2017,IL07400,PIATT,"8,871",12,0,0,0,0,0,0
2017,IL07403,MONTICELLO,"5,509",12,0,0,0,0,0,0
2017,IL07500,PIKE,"9,208",12,0,0,0,0,0,0
2017,IL07501,BARRY,"1,271",12,0,0,0,0,0,0
2017,IL07503,PITTSFIELD,"4,473",12,0,0,0,0,0,0
2017,IL07504,PLEASANT HILL,938,12,0,0,0,0,0,0
2017,IL07800,PUTNAM,"4,408",12,0,0,0,0,0,0
2017,IL07900,RANDOLPH,"13,484",12,1,0,0,0,0,0
2017,IL07901,CHESTER,"8,381",12,0,0,0,0,0,0
2017,IL07902,RED BUD,"3,587",12,0,0,0,0,0,0
2017,IL07909,RUMA,318,12,0,0,0,0,0,0
2017,IL08000,RICHLAND,"6,980",12,0,0,0,0,0,0
2017,IL08001,OLNEY,"9,006",12,0,0,0,0,0,0
2017,IL08100,ROCK ISLAND,"24,525",12,0,0,0,0,0,0
2017,IL08103,COAL VALLEY,"3,748",12,0,0,0,0,0,0
2017,IL08104,EAST MOLINE,"21,143",12,0,0,0,0,0,0
2017,IL08105,MILAN,"5,090",12,0,0,0,0,0,0
2017,IL08106,MOLINE,"42,482",12,0,0,0,0,0,0
2017,IL08108,ROCK ISLAND,"38,551",12,0,0,0,0,0,0
2017,IL08109,SILVIS,"7,529",12,0,0,0,0,0,0
2017,IL08111,HAMPTON,"1,844",12,0,0,0,0,0,0
2017,IL08113,BLACK HAWK COL: MOLINE,0,12,0,0,0,0,0,0
2017,IL08114,HILLSDALE,510,12,0,0,0,0,0,0
2017,IL08200,ST. CLAIR,"52,795",12,0,0,0,0,0,0
2017,IL08202,BELLEVILLE,"42,150",12,0,0,0,0,0,0
2017,IL08203,CAHOKIA,"14,432",12,0,0,0,0,0,0
2017,IL08204,CASEYVILLE,"4,051",5,0,0,0,0,0,0
2017,IL08205,CENTREVILLE,"5,033",12,0,0,0,0,0,0
2017,IL08206,DUPO,"3,930",12,0,0,0,0,0,0
2017,IL08207,EAST ST. LOUIS,"26,616",12,0,0,0,0,0,0
2017,IL08208,FREEBURG,"4,261",12,0,0,0,0,0,0
2017,IL08209,LEBANON,"4,466",12,0,0,0,0,0,0
2017,IL08210,MARISSA,"1,859",12,0,0,0,0,0,0
2017,IL08211,MASCOUTAH,"7,951",12,0,0,0,0,0,0
2017,IL08212,MILLSTADT,"3,907",12,0,0,0,0,0,0
2017,IL08215,NEW ATHENS,"1,957",12,0,0,0,0,0,0
2017,IL08216,O'FALLON,"29,159",12,0,0,0,0,0,0
2017,IL08217,WASHINGTON PARK,"4,003",12,0,0,0,0,0,0
2017,IL08219,BROOKLYN,717,10,0,0,0,0,0,0
2017,IL08220,FAIRMONT CITY,"2,505",12,0,0,0,0,0,0
2017,IL08221,FAYETTEVILLE,341,8,0,0,0,0,0,0
2017,IL08222,SAUGET,152,12,0,0,0,0,0,0
2017,IL08223,SWANSEA,"13,665",12,0,0,0,0,0,0
2017,IL08224,FAIRVIEW HEIGHTS,"16,851",12,0,0,0,0,0,0
2017,IL08225,SHILOH,"13,023",12,0,0,0,0,0,0
2017,IL08228,SMITHTON,"3,738",12,0,0,0,0,0,0
2017,IL08230,LENZBURG,493,12,0,0,0,0,0,0
2017,IL08240,EAST CARONDELET,476,9,0,0,0,0,0,0
2017,IL08244,SOUTHWESTERN IL COLLEGE,0,12,0,0,0,0,0,0
2017,IL08245,ALTON & SOUTHERN RAILWAY,0,12,0,0,0,0,0,0
2017,IL08300,SALINE,"9,557",12,0,0,0,0,0,0
2017,IL08302,ELDORADO,"4,061",9,0,0,0,0,0,0
2017,IL08303,HARRISBURG,"8,885",12,0,0,0,0,0,0
2017,IL08306,RALEIGH,347,12,0,0,0,0,0,0
2017,IL0840C,STATE FIRE MARSHAL,0,6,0,0,0,0,0,0
2017,IL08400,SANGAMON,"36,389",12,0,0,0,0,0,0
2017,IL08401,GRANDVIEW,"1,431",12,0,0,0,0,0,0
2017,IL08402,SPRINGFIELD,"116,875",12,2,0,0,0,0,0
2017,IL08403,AUBURN,"4,814",12,0,0,0,0,0,0
2017,IL08404,CHATHAM,"12,357",12,0,0,0,0,0,0
2017,IL08406,PAWNEE,"2,721",12,0,0,0,0,0,0
2017,IL08407,RIVERTON,"3,475",12,0,0,0,0,0,0
2017,IL08409,ROCHESTER,"3,788",12,0,0,0,0,0,0
2017,IL08411,DIVERNON,"1,160",12,0,0,0,0,0,0
2017,IL08413,LELAND GROVE,"1,541",4,0,0,0,0,0,0
2017,IL08414,SHERMAN,"4,600",12,0,0,0,0,0,0
2017,IL08416,UNIV OF IL: SPRINGFIELD,0,12,0,0,0,0,0,0
2017,IL08418,SPRINGFIELD PARK DISTRIC,0,12,0,0,0,0,0,0
2017,IL08423,LOAMI,756,12,0,0,0,0,0,0
2017,IL08424,PLEASANT PLAINS,804,12,0,0,0,0,0,0
2017,IL08427,CAPITOL AIRPORT AUTH,0,12,0,0,0,0,0,0
2017,IL08428,LINCOLN LAND COMM COLLEG,0,12,0,0,0,0,0,0
2017,IL08429,NEW BERLIN,"1,357",12,0,0,0,0,0,0
2017,IL08430,THAYER,684,12,0,0,0,0,0,0
2017,IL08446,SOUTHERN IL U:SCH OF MED,0,12,0,0,0,0,0,0
2017,IL08489,SECRETARY OF STATE POLIC,0,12,0,0,0,0,0,0
2017,IL08493,IL DEPT OF NATURAL RESOU,0,12,0,0,0,0,0,0
2017,IL08497,ILLINOIS STATE POLICE,0,12,1,0,0,1,0,0
2017,IL08500,SCHUYLER,"4,176",12,0,0,0,0,0,0
2017,IL08501,RUSHVILLE,"3,083",12,0,0,0,0,0,0
2017,IL08600,SCOTT,"2,936",12,0,0,0,0,0,0
2017,IL08604,BLUFFS,686,12,0,0,0,0,0,0
2017,IL08700,SHELBY,"14,084",12,0,0,0,0,0,0
2017,IL08701,MOWEAQUA,"1,764",12,0,0,0,0,0,0
2017,IL08706,COWDEN,588,12,0,0,0,0,0,0
2017,IL08707,FINDLAY,660,12,0,0,0,0,0,0
2017,IL08800,STARK,"3,653",12,0,0,0,0,0,0
2017,IL08900,STEPHENSON,"16,707",12,0,0,0,0,0,0
2017,IL08901,FREEPORT,"24,664",12,0,0,0,0,0,0
2017,IL09001,CREVE COEUR,"5,344",12,0,0,0,0,0,0
2017,IL09002,DELAVAN,"1,657",12,0,0,0,0,0,0
2017,IL09003,EAST PEORIA,"23,359",12,0,0,0,0,0,0
2017,IL09004,HOPEDALE,855,10,0,0,0,0,0,0
2017,IL09005,MARQUETTE HEIGHTS,"2,782",12,0,0,0,0,0,0
2017,IL09006,MINIER,"1,243",12,0,0,0,0,0,0
2017,IL09007,MORTON,"16,554",12,0,0,0,0,0,0
2017,IL09009,PEKIN,"33,759",12,0,0,0,0,0,0
2017,IL09010,WASHINGTON,"15,962",12,0,0,0,0,0,0
2017,IL09012,SOUTH PEKIN,"1,136",12,0,0,0,0,0,0
2017,IL09015,ILLINOIS CENTRAL COLLEGE,0,12,0,0,0,0,0,0
2017,IL09016,PEKIN PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL09019,DEER CREEK,692,12,0,0,0,0,0,0
2017,IL09022,FON DU LAC PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL09100,UNION,"10,118",12,0,0,0,0,0,0
2017,IL09101,ANNA,"4,307",12,0,0,0,0,0,0
2017,IL09102,COBDEN,"1,142",12,0,0,0,0,0,0
2017,IL09103,JONESBORO,"1,761",12,0,0,0,0,0,0
2017,IL09200,VERMILION,"23,133",12,0,0,0,0,0,0
2017,IL09201,BELGIUM,400,12,0,0,0,0,0,0
2017,IL09202,CATLIN,"2,018",12,0,0,0,0,0,0
2017,IL09203,DANVILLE,"32,056",12,0,0,0,0,0,0
2017,IL09204,FAIRMOUNT,618,12,0,0,0,0,0,0
2017,IL09205,GEORGETOWN,"3,365",12,0,0,0,0,0,0
2017,IL09206,HOOPESTON,"5,236",12,0,0,0,0,0,0
2017,IL09207,POTOMAC,724,12,0,0,0,0,0,0
2017,IL09208,RANKIN,540,12,0,0,0,0,0,0
2017,IL09209,RIDGE FARM,855,12,0,0,0,0,0,0
2017,IL09211,TILTON,"2,629",12,0,0,0,0,0,0
2017,IL09212,WESTVILLE,"3,109",12,0,0,0,0,0,0
2017,IL09213,OAKWOOD,"1,530",12,0,0,0,0,0,0
2017,IL09216,SIDELL,592,12,0,0,0,0,0,0
2017,IL09218,FITHIAN,470,12,0,0,0,0,0,0
2017,IL09219,HENNING,246,12,0,0,0,0,0,0
2017,IL09220,INDIANOLA,271,12,0,0,0,0,0,0
2017,IL09300,WABASH,"4,452",12,0,0,0,0,0,0
2017,IL09301,MOUNT CARMEL,"6,975",12,0,0,0,0,0,0
2017,IL09400,WARREN,"7,829",1,0,0,0,0,0,0
2017,IL09401,ALEXIS,815,12,0,0,0,0,0,0
2017,IL09403,MONMOUTH,"9,548",12,0,0,0,0,0,0
2017,IL09500,WASHINGTON,"8,941",12,0,0,0,0,0,0
2017,IL09503,OKAWVILLE,"1,395",12,0,0,0,0,0,0
2017,IL09601,FAIRFIELD,"5,064",12,0,0,0,0,0,0
2017,IL09700,WHITE,"6,425",12,0,0,0,0,0,0
2017,IL09702,GRAYVILLE,"1,632",12,0,0,0,0,0,0
2017,IL09703,NORRIS CITY,"1,246",12,0,0,0,0,0,0
2017,IL09800,WHITESIDE,"19,230",12,0,0,0,0,0,0
2017,IL09801,ALBANY,878,12,0,0,0,0,0,0
2017,IL09802,FULTON,"3,331",12,0,0,0,0,0,0
2017,IL09804,MORRISON,"4,124",12,0,0,0,0,0,0
2017,IL09805,PROPHETSTOWN,"1,990",12,0,0,0,0,0,0
2017,IL09806,ROCK FALLS,"8,982",12,0,0,0,0,0,0
2017,IL09807,STERLING,"14,909",12,0,0,0,0,0,0
2017,IL09809,ERIE,"1,534",12,0,0,0,0,0,0
2017,IL09900,WILL,"102,762",12,0,0,0,0,0,0
2017,IL09901,BEECHER,"4,483",12,0,0,0,0,0,0
2017,IL09902,BOLINGBROOK,"74,356",12,0,0,0,0,0,0
2017,IL09903,BRAIDWOOD,"6,174",12,0,0,0,0,0,0
2017,IL09904,CREST HILL,"20,748",12,0,0,0,0,0,0
2017,IL09905,CRETE,"8,211",12,0,0,0,0,0,0
2017,IL09906,FRANKFORT,"18,599",12,0,0,0,0,0,0
2017,IL09907,JOLIET,"147,991",12,1,0,0,0,0,0
2017,IL09908,LOCKPORT,"25,166",12,0,0,0,0,0,0
2017,IL09909,MONEE,"5,093",12,0,0,0,0,0,0
2017,IL09910,PEOTONE,"4,133",12,0,0,0,0,0,0
2017,IL09911,PLAINFIELD,"42,706",12,0,0,0,0,0,0
2017,IL09912,ROCKDALE,"1,952",12,0,0,0,0,0,0
2017,IL09913,ROMEOVILLE,"39,682",12,1,0,0,0,0,0
2017,IL09914,WILMINGTON,"5,703",12,0,0,0,0,0,0
2017,IL09915,NEW LENOX,"25,682",12,0,0,0,0,0,0
2017,IL09916,MANHATTAN,"7,357",12,0,0,0,0,0,0
2017,IL09917,ELWOOD,"2,263",12,0,0,0,0,0,0
2017,IL09918,CHANNAHON,"12,625",12,0,0,0,0,0,0
2017,IL09921,SHOREWOOD,"16,796",12,0,0,0,0,0,0
2017,IL09922,MOKENA,"19,618",12,0,0,0,0,0,0
2017,IL09931,JOLIET JUNIOR COLLEGE,0,12,0,0,0,0,0,0
2017,IL09960,DIAMOND,"2,495",12,0,0,0,0,0,0
2017,IL09961,GODLEY,688,12,0,0,0,0,0,0
2017,IL09990,HOMER GLEN,"24,389",12,0,0,0,0,0,0
2017,IL09992,LEWIS UNIVERSITY,0,12,0,0,0,0,0,0
2017,IL10000,WILLIAMSON,"24,806",12,0,0,0,0,0,0
2017,IL10001,CARTERVILLE,"5,837",12,0,0,0,0,0,0
2017,IL10002,HERRIN,"12,932",12,0,0,0,0,0,0
2017,IL10005,CAMBRIA,"1,268",8,0,0,0,0,0,0
2017,IL10008,ENERGY,"1,144",12,0,0,0,0,0,0
2017,IL10100,WINNEBAGO,"58,215",12,2,0,0,0,0,0
2017,IL10101,CHERRY VALLEY,"3,097",12,0,0,0,0,0,0
2017,IL10102,LOVES PARK,"23,440",12,0,0,0,0,0,0
2017,IL10104,ROCKFORD,"148,178",1,0,0,0,1,0,0
2017,IL10105,ROCKTON,"7,522",12,0,0,0,0,0,0
2017,IL10106,ROSCOE,"10,559",12,0,0,0,0,0,0
2017,IL10107,SOUTH BELOIT,"7,677",12,0,0,0,0,0,0
2017,IL10109,WINNEBAGO,"3,008",12,0,0,0,0,0,0
2017,IL10113,ROCKFORD PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL10117,MACHESNEY PARK,"22,923",12,0,0,0,0,0,0
2017,IL10118,ROCKFORD METRO CENTRE,0,12,0,0,0,0,0,0
2017,IL10200,WOODFORD,"23,427",12,0,0,0,0,0,0
2017,IL10201,EL PASO,"2,803",12,0,0,0,0,0,0
2017,IL10202,EUREKA,"5,387",12,0,0,0,0,0,0
2017,IL10204,MINONK,"2,058",12,0,0,0,0,0,0
2017,IL10213,GOODFIELD,926,12,0,0,0,0,0,0
2017,,ILL,"12,343,850",,26,0,0,8,0,0
2017,INIEP00,IN STATE EXCISE POLICE,0,12,0,0,0,0,0,0
2017,IN00200,ALLEN,"92,688",12,0,0,0,0,0,0
2017,IN00300,BARTHOLOMEW,"33,993",5,0,0,0,0,0,0
2017,IN00301,COLUMBUS,"46,640",12,0,0,0,0,0,0
2017,IN01003,JEFFERSONVILLE,"46,764",12,0,0,0,0,0,0
2017,IN01004,SELLERSBURG,"8,122",12,0,0,0,0,0,0
2017,IN01200,CLINTON,"16,561",12,0,0,0,0,0,0
2017,IN01401,WASHINGTON,"12,149",7,0,0,0,0,0,0
2017,IN01502,LAWRENCEBURG,"4,960",1,0,0,0,0,0,0
2017,IN01704,WATERLOO,"2,243",12,0,0,0,0,0,0
2017,IN01801,MUNCIE,"70,217",12,0,0,0,0,0,0
2017,IN02001,ELKHART,"51,566",12,0,0,0,0,0,0
2017,IN02002,GOSHEN,"32,441",5,0,0,0,0,0,0
2017,IN02600,GIBSON,"22,754",12,0,0,0,0,0,0
2017,IN02702,MARION,"29,163",1,0,0,0,0,0,0
2017,IN02800,GREENE,"22,747",6,0,0,0,0,0,0
2017,IN02902,NOBLESVILLE,"58,888",12,0,0,0,0,0,0
2017,IN03000,HANCOCK,"48,101",2,0,0,0,0,0,0
2017,IN03203,PLAINFIELD,"31,123",11,0,0,0,0,0,0
2017,IN03400,HOWARD,"24,744",5,0,0,0,0,0,0
2017,IN03601,BROWNSTOWN,"2,959",8,0,0,0,0,0,0
2017,IN03602,SEYMOUR,"19,345",1,0,0,0,0,0,0
2017,IN03802,PORTLAND,"6,204",8,0,0,0,0,0,0
2017,IN04001,NORTH VERNON,"6,616",12,0,0,0,0,0,0
2017,IN04101,EDINBURGH,"4,547",12,0,0,0,0,0,0
2017,IN04202,VINCENNES,"17,944",12,0,0,0,0,0,0
2017,IN04300,KOSCIUSKO,"58,881",9,0,0,0,0,0,0
2017,IN04301,WARSAW,"14,461",12,0,0,0,0,0,0
2017,IN04501,CEDAR LAKE,"11,922",8,0,0,0,0,0,0
2017,IN04512,LOWELL,"9,429",0,0,0,0,0,0,0
2017,IN04513,DYER,"16,110",4,0,0,0,0,0,0
2017,IN04515,ST. JOHN,"16,430",1,0,0,0,0,0,0
2017,IN04601,LA PORTE,"22,000",1,0,0,0,0,0,0
2017,IN04800,MADISON,"58,316",12,0,0,0,0,0,0
2017,IN04803,ELWOOD,"8,451",12,0,0,0,0,0,0
2017,IN05200,MIAMI,"24,714",12,0,0,0,0,0,0
2017,IN05300,MONROE,"53,911",12,0,0,0,0,0,0
2017,IN05301,BLOOMINGTON,"84,015",12,1,0,0,0,0,0
2017,IN05303,ELLETTSVILLE,"6,536",12,0,0,0,0,0,0
